rusher,rusher_id,posteam,defteam,week,season,game_id,play_id,qtr,down,ydstogo,yardline_100,game_seconds_remaining,yards_gained,touchdown,first_down_rush,tackled_for_loss,fumble,fumbled_1_player_name,run_location,run_gap,epa,success,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,desc,score_differential,result_label,field_position,down_distance,qtr_label,game_clock,tackler,display_name,team
T.Etienne,00-0036973,JAX,CAR,1,2025,2025_01_CAR_JAX,3407,4,1,10,19,514,1,0,0,0,0,NA,right,guard,-0.4,0,A.Robinson,NA,NA,(8:34) 55-C.Edoga reported in as eligible. 1-T.Etienne right guard to CAR 18 for 1 yard (94-A.Robinson).,17,GAIN,CAR 81,1 & 10,Q4,8:34,A.Robinson,Travis Etienne,JAX
C.Hubbard,00-0036555,CAR,JAX,1,2025,2025_01_CAR_JAX,3613,4,2,1,50,382,3,0,1,0,0,NA,right,end,-0.03,0,NA,NA,A.Wingard,"(6:22) (No Huddle, Shotgun) 30-C.Hubbard right end to JAX 47 for 3 yards (42-A.Wingard; 44-T.Walker).",-20,1ST,50,2 & 1,Q4,6:22,A.Wingard,Chuba Hubbard,CAR
T.Etienne,00-0036973,JAX,CAR,1,2025,2025_01_CAR_JAX,3901,4,1,10,48,286,14,0,1,0,0,NA,middle,NA,0.68,1,NA,NA,N.Scott,(4:46) 1-T.Etienne up the middle to CAR 34 for 14 yards (21-N.Scott; 7-T.Moehrig).,13,1ST,CAR 52,1 & 10,Q4,4:46,N.Scott,Travis Etienne,JAX
T.Etienne,00-0036973,JAX,CAR,1,2025,2025_01_CAR_JAX,3952,4,2,10,34,273,17,0,1,0,0,NA,left,end,1.66,1,N.Scott,NA,NA,(4:33) 1-T.Etienne left end to CAR 17 for 17 yards (21-N.Scott).,13,1ST,CAR 66,2 & 10,Q4,4:33,N.Scott,Travis Etienne,JAX
T.Etienne,00-0036973,JAX,CAR,1,2025,2025_01_CAR_JAX,3986,4,1,10,17,226,5,0,0,0,0,NA,middle,NA,0.13,1,A.Robinson,NA,NA,(3:46) 1-T.Etienne up the middle to CAR 12 for 5 yards (94-A.Robinson).,13,GAIN,CAR 83,1 & 10,Q4,3:46,A.Robinson,Travis Etienne,JAX
T.Etienne,00-0036973,JAX,CAR,1,2025,2025_01_CAR_JAX,4008,4,2,5,12,182,1,0,0,0,0,NA,left,end,-0.8,0,NA,NA,B.Brown,(3:02) 1-T.Etienne left end to CAR 11 for 1 yard (97-B.Brown; 94-A.Robinson).,13,GAIN,CAR 88,2 & 5,Q4,3:02,B.Brown,Travis Etienne,JAX
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,88,1,1,10,56,3560,-1,0,0,1,0,NA,middle,NA,-0.75,0,D.Bush,NA,NA,(14:20) (Shotgun) 30-C.Brown up the middle to CIN 43 for -1 yards (30-D.Bush).,0,TFL,CIN 56,1 & 10,Q1,59:20,D.Bush,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,110,1,2,11,57,3518,0,0,0,0,0,NA,NA,NA,0.78,1,NA,NA,NA,"(13:38) (Shotgun) 30-C.Brown right guard to CIN 43 for no gain (96-M.Collins; 57-I.McGuire). PENALTY on CLE-95-M.Garrett, Defensive Offside, 5 yards, enforced at CIN 43 - No Play.",0,GAIN,CIN 57,2 & 11,Q1,58:38,NA,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,143,1,2,6,52,3489,5,0,0,0,0,NA,middle,NA,0.3,1,NA,NA,C.Schwesinger,(13:09) (Shotgun) 30-C.Brown up the middle to CLE 47 for 5 yards (49-C.Schwesinger; 9-G.Delpit).,0,GAIN,CIN 52,2 & 6,Q1,58:09,C.Schwesinger,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,165,1,3,1,47,3449,1,0,1,0,0,NA,right,guard,0.43,1,NA,NA,I.McGuire,(12:29) (Shotgun) 30-C.Brown right guard to CLE 46 for 1 yard (57-I.McGuire; 94-M.Graham).,0,1ST,CLE 53,3 & 1,Q1,57:29,I.McGuire,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,210,1,2,10,46,3407,6,0,0,0,0,NA,middle,NA,-0.06,0,NA,NA,A.Huntington,"(11:47) (Shotgun) 30-C.Brown up the middle to CLE 40 for 6 yards (26-M.Harden, 98-A.Huntington).",0,GAIN,CLE 54,2 & 10,Q1,56:47,A.Huntington,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,257,1,1,10,27,3329,0,0,0,0,0,NA,NA,NA,-0.69,0,NA,NA,NA,"(10:29) 30-C.Brown right guard to CLE 17 for 10 yards (33-R.Hickman). PENALTY on CIN-71-A.Mims, Illegal Formation, 4 yards, enforced at CLE 27 - No Play.",0,GAIN,CLE 73,1 & 10,Q1,55:29,NA,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,340,1,3,1,18,3234,5,0,1,0,0,NA,right,guard,0.61,1,NA,NA,R.Hickman,(8:54) (Shotgun) 30-C.Brown right guard to CLE 13 for 5 yards (33-R.Hickman; 9-G.Delpit).,0,1ST,CLE 82,3 & 1,Q1,53:54,R.Hickman,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,362,1,1,10,13,3194,8,0,0,0,0,NA,right,guard,0.6,1,R.Hickman,NA,NA,(8:14) 30-C.Brown right guard to CLE 5 for 8 yards (33-R.Hickman).,0,GAIN,CLE 87,1 & 10,Q1,53:14,R.Hickman,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,384,1,2,2,5,3157,5,1,1,0,0,NA,right,guard,1.42,1,NA,NA,NA,"(7:37) (Shotgun) 30-C.Brown right guard for 5 yards, TOUCHDOWN.",0,TD,CLE 95,2 & 2,Q1,52:37,NA,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,1063,2,1,10,61,2556,1,0,0,0,0,NA,left,guard,-0.42,0,G.Newsome,NA,NA,(12:36) (Shotgun) 30-C.Brown left guard to CIN 40 for 1 yard (0-G.Newsome).,0,GAIN,CIN 61,1 & 10,Q2,42:36,G.Newsome,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,1375,2,1,10,54,2311,3,0,0,0,0,NA,middle,NA,-0.2,0,NA,NA,M.Diabate,"(8:31) (Shotgun) 30-C.Brown up the middle to CIN 49 for 3 yards (9-G.Delpit, 43-M.Diabate).",0,GAIN,CIN 54,1 & 10,Q2,38:31,M.Diabate,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,1434,2,1,10,31,2231,6,0,0,0,0,NA,right,tackle,0.34,1,NA,NA,C.Schwesinger,(7:11) 30-C.Brown right tackle to CLE 25 for 6 yards (49-C.Schwesinger; 30-D.Bush).,0,GAIN,CLE 69,1 & 10,Q2,37:11,C.Schwesinger,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,1461,2,2,4,25,2191,2,0,0,0,0,NA,right,tackle,-0.22,0,NA,NA,I.McGuire,(6:31) 30-C.Brown right tackle to CLE 23 for 2 yards (57-I.McGuire; 94-M.Graham).,0,GAIN,CLE 75,2 & 4,Q2,36:31,I.McGuire,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,1570,2,2,3,3,2105,2,0,0,0,0,NA,right,guard,0.08,1,NA,NA,A.Wright,(5:05) 30-C.Brown right guard to CLE 1 for 2 yards (91-A.Wright; 30-D.Bush).,0,GAIN,CLE 97,2 & 3,Q2,35:05,A.Wright,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,2528,3,2,5,75,1292,3,0,0,0,0,NA,middle,NA,-0.28,0,NA,NA,D.Bush,(6:32) (Shotgun) 30-C.Brown up the middle to CIN 28 for 3 yards (30-D.Bush; 94-M.Graham).,-2,GAIN,CIN 75,2 & 5,Q3,21:32,D.Bush,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,2653,3,1,10,34,1193,1,0,0,0,0,NA,right,end,-0.34,0,C.Schwesinger,NA,NA,(4:53) (Shotgun) 30-C.Brown right end pushed ob at CLE 33 for 1 yard (49-C.Schwesinger).,-2,GAIN,CLE 66,1 & 10,Q3,19:53,C.Schwesinger,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,2769,3,1,10,23,1121,6,0,0,0,0,NA,right,tackle,0.3,1,I.McGuire,NA,NA,(3:41) (Shotgun) 30-C.Brown right tackle to CLE 17 for 6 yards (57-I.McGuire).,-2,GAIN,CLE 77,1 & 10,Q3,18:41,I.McGuire,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,3109,4,1,10,61,853,1,0,0,0,0,NA,right,tackle,-0.49,0,NA,NA,C.Schwesinger,(14:13) (Shotgun) 30-C.Brown right tackle to CIN 40 for 1 yard (49-C.Schwesinger; 93-S.Harris).,1,GAIN,CIN 61,1 & 10,Q4,14:13,C.Schwesinger,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,3752,4,1,10,74,142,-1,0,0,1,0,NA,right,guard,-0.48,0,M.Garrett,NA,NA,(2:22) (Shotgun) 30-C.Brown right guard to CIN 25 for -1 yards (95-M.Garrett).,1,TFL,CIN 74,1 & 10,Q4,2:22,M.Garrett,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,3811,4,3,1,65,133,0,0,0,0,0,NA,middle,NA,-1.22,0,D.Bush,NA,NA,(2:13) (Shotgun) 30-C.Brown up the middle to CIN 35 for no gain (30-D.Bush).,1,GAIN,CIN 65,3 & 1,Q4,2:13,D.Bush,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,3942,4,1,10,40,84,-2,0,0,1,0,NA,right,guard,-0.98,0,I.McGuire,NA,NA,(1:24) 61-C.Ford reported in as eligible. 30-C.Brown right guard to CLE 42 for -2 yards (57-I.McGuire).,1,TFL,CLE 60,1 & 10,Q4,1:24,I.McGuire,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,3997,4,2,7,37,80,-5,0,0,1,0,NA,right,end,-1.54,0,C.Schwesinger,NA,NA,(1:20) 61-C.Ford reported in as eligible. 30-C.Brown right end to CLE 42 for -5 yards (49-C.Schwesinger).,1,TFL,CLE 63,2 & 7,Q4,1:20,C.Schwesinger,Chase Brown,CIN
C.Brown,00-0038597,CIN,CLE,1,2025,2025_01_CIN_CLE,4028,4,3,12,42,77,-3,0,0,1,0,NA,left,guard,-0.45,0,M.Garrett,NA,NA,(1:17) 61-C.Ford reported in as eligible. 30-C.Brown left guard to CLE 45 for -3 yards (95-M.Garrett).,1,TFL,CLE 58,3 & 12,Q4,1:17,M.Garrett,Chase Brown,CIN
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,360,1,2,2,62,3378,3,0,1,0,0,NA,right,guard,0.11,1,K.Clark,NA,NA,(11:18) (Shotgun) 26-S.Barkley right guard to PHI 41 for 3 yards (95-K.Clark).,-7,1ST,PHI 62,2 & 2,Q1,56:18,K.Clark,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,404,1,2,3,52,3296,16,0,1,0,0,NA,left,end,1.13,1,NA,NA,D.Clark,(9:56) 26-S.Barkley left end to DAL 36 for 16 yards (18-D.Clark; 26-D.Bland).,-7,1ST,PHI 52,2 & 3,Q1,54:56,D.Clark,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,503,1,1,5,5,3143,2,0,0,0,0,NA,left,tackle,-0.08,0,D.Ezeiruaku,NA,NA,(7:23) 26-S.Barkley left tackle to DAL 3 for 2 yards (41-D.Ezeiruaku).,-7,GAIN,DAL 95,1 & 5,Q1,52:23,D.Ezeiruaku,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,525,1,2,3,3,3101,-1,0,0,1,0,NA,middle,NA,-1.16,0,NA,NA,K.Murray,"(6:41) 26-S.Barkley up the middle to DAL 4 for -1 yards (90-S.Thomas, 59-K.Murray).",-7,TFL,DAL 97,2 & 3,Q1,51:41,K.Murray,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,974,2,1,10,65,2696,6,0,0,0,0,NA,right,end,0.25,1,NA,NA,O.Odighizuwa,(14:56) (Shotgun) 26-S.Barkley right end to PHI 41 for 6 yards (97-O.Odighizuwa; 28-M.Hooker).,-7,GAIN,PHI 65,1 & 10,Q2,44:56,O.Odighizuwa,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,1021,2,1,10,53,2609,4,0,0,0,0,NA,right,guard,-0.23,0,NA,NA,M.Hooker,(13:29) (Shotgun) 26-S.Barkley right guard to DAL 49 for 4 yards (28-M.Hooker; 54-S.Williams).,-7,GAIN,PHI 53,1 & 10,Q2,43:29,M.Hooker,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,1145,2,1,10,29,2392,4,0,0,0,0,NA,right,end,-0.11,0,M.Kneeland,NA,NA,(9:52) 26-S.Barkley right end to DAL 25 for 4 yards (94-M.Kneeland).,-7,GAIN,DAL 71,1 & 10,Q2,39:52,M.Kneeland,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,1211,2,1,9,9,2262,1,0,0,0,0,NA,middle,NA,-0.38,0,S.Thomas,NA,NA,(7:42) (Shotgun) 26-S.Barkley up the middle to DAL 8 for 1 yard (90-S.Thomas).,-7,GAIN,DAL 91,1 & 9,Q2,37:42,S.Thomas,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,1581,2,1,10,81,1949,4,0,0,0,0,NA,left,end,-0.24,0,S.Williams,NA,NA,(2:29) (Shotgun) 26-S.Barkley left end to PHI 23 for 4 yards (54-S.Williams).,-3,GAIN,PHI 81,1 & 10,Q2,32:29,S.Williams,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,1782,2,2,5,10,1856,10,1,1,0,0,NA,right,guard,2.29,1,NA,NA,NA,"(:56) (Shotgun) 26-S.Barkley right guard for 10 yards, TOUCHDOWN.",-3,TD,DAL 90,2 & 5,Q2,30:56,NA,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,2244,3,2,7,58,1675,12,0,1,0,0,NA,left,tackle,1.11,1,NA,NA,M.Hooker,(12:55) (Shotgun) 26-S.Barkley left tackle to DAL 46 for 12 yards (28-M.Hooker; 93-J.Toia).,1,1ST,PHI 58,2 & 7,Q3,27:55,M.Hooker,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,2758,3,1,10,84,1184,-1,0,0,1,0,NA,left,guard,-0.97,0,NA,NA,O.Odighizuwa,"(4:44) (Shotgun) 26-S.Barkley left guard to PHI 15 for -1 yards (57-J.Sanborn, 97-O.Odighizuwa).",4,TFL,PHI 84,1 & 10,Q3,19:44,O.Odighizuwa,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3052,4,2,2,79,843,1,0,0,0,0,NA,left,guard,-0.35,0,NA,NA,M.Kneeland,(14:03) (Shotgun) 26-S.Barkley left guard to PHI 22 for 1 yard (94-M.Kneeland; 90-S.Thomas).,4,GAIN,PHI 79,2 & 2,Q4,14:03,M.Kneeland,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3125,4,1,5,72,747,4,0,0,0,0,NA,right,end,0.28,1,NA,NA,D.Clark,(12:27) 26-S.Barkley right end to PHI 32 for 4 yards (18-D.Clark; 57-J.Sanborn).,4,GAIN,PHI 72,1 & 5,Q4,12:27,D.Clark,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3147,4,2,1,68,705,0,0,0,0,0,NA,left,guard,-0.54,0,NA,NA,M.Hooker,(11:45) 26-S.Barkley left guard to PHI 32 for no gain (28-M.Hooker; 90-S.Thomas).,4,GAIN,PHI 68,2 & 1,Q4,11:45,M.Hooker,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3244,4,1,10,55,551,-4,0,0,1,0,NA,left,end,-1.28,0,J.Houston,NA,NA,"(9:11) (No Huddle, Shotgun) 26-S.Barkley left end to PHI 41 for -4 yards (53-J.Houston).",4,TFL,PHI 55,1 & 10,Q4,9:11,J.Houston,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3501,4,1,10,76,283,0,0,0,0,0,NA,right,guard,-0.42,0,NA,NA,K.Clark,(4:43) (Shotgun) 26-S.Barkley right guard to PHI 24 for no gain (95-K.Clark; 54-S.Williams).,4,GAIN,PHI 76,1 & 10,Q4,4:43,K.Clark,Saquon Barkley,PHI
S.Barkley,00-0034844,PHI,DAL,1,2025,2025_01_DAL_PHI,3802,4,1,10,44,114,-1,0,0,1,0,NA,right,end,-0.58,0,S.Williams,NA,NA,(1:54) (Shotgun) 26-S.Barkley right end to DAL 45 for -1 yards (54-S.Williams).,4,TFL,DAL 56,1 & 10,Q4,1:54,S.Williams,Saquon Barkley,PHI
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,79,1,1,10,83,3595,1,0,0,0,0,NA,middle,NA,-0.58,0,NA,NA,T.Arnold,(14:55) 8-J.Jacobs up the middle to GB 18 for 1 yard (6-T.Arnold; 34-A.Anzalone).,0,GAIN,GB 83,1 & 10,Q1,59:55,T.Arnold,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,142,1,1,10,62,3533,0,0,0,0,0,NA,right,tackle,-0.48,0,NA,NA,J.Campbell,"(13:53) 8-J.Jacobs right tackle to GB 38 for no gain (92-M.Davenport, 46-J.Campbell).",0,GAIN,GB 62,1 & 10,Q1,58:53,J.Campbell,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,212,1,1,10,46,3445,2,0,0,0,0,NA,right,end,-0.46,0,NA,NA,A.Anzalone,(12:25) 8-J.Jacobs right end to DET 44 for 2 yards (34-A.Anzalone; 6-T.Arnold).,0,GAIN,DET 54,1 & 10,Q1,57:25,A.Anzalone,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,289,1,1,10,31,3333,0,0,0,0,0,NA,left,end,0.91,1,T.Williams,NA,NA,"(10:33) (Shotgun) 8-J.Jacobs left end to DET 31 for no gain (91-T.Williams). PENALTY on DET-32-B.Branch, Unsportsmanlike Conduct, 15 yards, enforced at DET 31.",0,GAIN,DET 69,1 & 10,Q1,55:33,T.Williams,Josh Jacobs,GB
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,446,1,1,10,76,3262,1,0,0,0,0,NA,left,end,-0.35,0,NA,NA,L.Van Ness,(9:22) 0-J.Gibbs left end to DET 25 for 1 yard (90-L.Van Ness; 52-R.Gary).,-7,GAIN,DET 76,1 & 10,Q1,54:22,L.Van Ness,Jahmyr Gibbs,DET
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,660,1,1,10,23,3026,5,0,0,0,0,NA,right,guard,0.12,1,NA,NA,J.Campbell,(5:26) 8-J.Jacobs right guard to DET 18 for 5 yards (46-J.Campbell; 55-D.Barnes).,7,GAIN,DET 77,1 & 10,Q1,50:26,J.Campbell,Josh Jacobs,GB
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,812,1,1,10,90,2932,0,0,0,0,0,NA,NA,NA,-0.78,0,NA,NA,NA,"(3:52) 0-J.Gibbs left end ran ob at DET 16 for 6 yards (24-C.Valentine). PENALTY on DET-1-J.Williams, Offensive Offside, 5 yards, enforced at DET 10 - No Play.",-10,GAIN,DET 90,1 & 10,Q1,48:52,NA,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,850,1,1,15,95,2912,14,0,0,0,0,NA,right,end,1.48,1,J.Bullard,NA,NA,(3:32) 0-J.Gibbs right end to DET 19 for 14 yards (20-J.Bullard).,-10,GAIN,DET 95,1 & 15,Q1,48:32,J.Bullard,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,872,1,2,1,81,2872,5,0,1,0,0,NA,middle,NA,0.14,1,NA,NA,X.McKinney,(2:52) 0-J.Gibbs up the middle to DET 24 for 5 yards (29-X.McKinney; 96-C.Wooden).,-10,1ST,DET 81,2 & 1,Q1,47:52,X.McKinney,Jahmyr Gibbs,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,989,1,1,10,59,2782,5,0,0,0,0,NA,left,guard,0.09,1,R.Gary,NA,NA,(1:22) 5-D.Montgomery left guard to DET 46 for 5 yards (52-R.Gary).,-10,GAIN,DET 59,1 & 10,Q1,46:22,R.Gary,David Montgomery,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1011,1,2,5,54,2745,4,0,0,0,0,NA,middle,NA,0.07,1,NA,NA,K.Enagbare,(:45) 5-D.Montgomery up the middle to 50 for 4 yards (55-K.Enagbare; 93-N.Stackhouse).,-10,GAIN,DET 54,2 & 5,Q1,45:45,K.Enagbare,David Montgomery,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1053,2,3,1,50,2700,2,0,1,0,0,NA,right,tackle,0.41,1,NA,NA,K.Enagbare,(15:00) 5-D.Montgomery right tackle to GB 48 for 2 yards (55-K.Enagbare; 96-C.Wooden).,-10,1ST,50,3 & 1,Q2,45:00,K.Enagbare,David Montgomery,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1075,2,1,10,48,2664,-1,0,0,1,0,NA,right,guard,-0.78,0,C.Wooden,NA,NA,(14:24) (Shotgun) 5-D.Montgomery right guard to GB 49 for -1 yards (96-C.Wooden).,-10,TFL,GB 52,1 & 10,Q2,44:24,C.Wooden,David Montgomery,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,1175,2,2,7,27,2550,2,0,0,0,0,NA,left,end,-0.37,0,E.Cooper,NA,NA,(12:30) 0-J.Gibbs left end to GB 25 for 2 yards (56-E.Cooper).,-10,GAIN,GB 73,2 & 7,Q2,42:30,E.Cooper,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,1247,2,2,5,12,2420,0,0,0,0,0,NA,right,tackle,-0.76,0,NA,NA,R.Gary,"(10:20) 0-J.Gibbs right tackle to GB 12 for no gain (56-E.Cooper, 52-R.Gary).",-10,GAIN,GB 88,2 & 5,Q2,40:20,R.Gary,Jahmyr Gibbs,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1457,2,2,4,65,2273,3,0,0,0,0,NA,middle,NA,0.16,1,NA,NA,Q.Walker,(7:53) (Shotgun) 5-D.Montgomery up the middle to DET 38 for 3 yards (7-Q.Walker; 95-D.Wyatt).,-14,GAIN,DET 65,2 & 4,Q2,37:53,Q.Walker,David Montgomery,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1504,2,1,10,55,2192,6,0,0,0,0,NA,right,tackle,0.28,1,NA,NA,Q.Walker,(6:32) 5-D.Montgomery right tackle to GB 49 for 6 yards (7-Q.Walker; 58-I.McDuffie).,-14,GAIN,DET 55,1 & 10,Q2,36:32,Q.Walker,David Montgomery,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1526,2,2,4,49,2156,2,0,0,0,0,NA,left,guard,-0.35,0,Q.Walker,NA,NA,(5:56) 5-D.Montgomery left guard to GB 47 for 2 yards (7-Q.Walker).,-14,GAIN,GB 51,2 & 4,Q2,35:56,Q.Walker,David Montgomery,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,1573,2,1,10,38,2068,0,0,0,0,0,NA,left,guard,-0.6,0,Q.Walker,NA,NA,(4:28) 0-J.Gibbs left guard to GB 38 for no gain (7-Q.Walker).,-14,GAIN,GB 62,1 & 10,Q2,34:28,Q.Walker,Jahmyr Gibbs,DET
D.Montgomery,00-0035685,DET,GB,1,2025,2025_01_DET_GB,1711,2,2,10,19,1914,3,0,0,0,0,NA,middle,NA,-0.31,0,NA,NA,L.Van Ness,(1:54) (Shotgun) 5-D.Montgomery up the middle to GB 16 for 3 yards (90-L.Van Ness; 95-D.Wyatt).,-14,GAIN,GB 81,2 & 10,Q2,31:54,L.Van Ness,David Montgomery,DET
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,1822,2,3,1,78,1828,0,0,0,0,0,NA,middle,NA,-0.14,0,J.Campbell,NA,NA,(:28) (Shotgun) Direct snap to 8-J.Jacobs. 8-J.Jacobs up the middle to GB 22 for no gain (46-J.Campbell).,14,GAIN,GB 78,3 & 1,Q2,30:28,J.Campbell,Josh Jacobs,GB
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,2024,3,2,9,30,1670,4,0,0,0,0,NA,left,guard,-0.05,0,NA,NA,I.McDuffie,"(12:50) 0-J.Gibbs left guard to GB 26 for 4 yards (96-C.Wooden, 58-I.McDuffie).",-14,GAIN,GB 70,2 & 9,Q3,27:50,I.McDuffie,Jahmyr Gibbs,DET
J.Gibbs,00-0039139,DET,GB,1,2025,2025_01_DET_GB,2094,3,2,10,10,1570,-6,0,0,1,0,NA,right,end,-1.5,0,K.Nixon,NA,NA,(11:10) 0-J.Gibbs right end to GB 16 for -6 yards (25-K.Nixon).,-14,TFL,GB 90,2 & 10,Q3,26:10,K.Nixon,Jahmyr Gibbs,DET
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,2191,3,1,10,76,1474,6,0,0,0,0,NA,right,tackle,0.48,1,NA,NA,M.Davenport,(9:34) (Shotgun) 8-J.Jacobs right tackle to GB 30 for 6 yards (92-M.Davenport; 46-J.Campbell).,11,GAIN,GB 76,1 & 10,Q3,24:34,M.Davenport,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,2223,3,2,4,70,1438,3,0,0,0,0,NA,left,guard,0.07,1,M.Davenport,NA,NA,(8:58) (Shotgun) 8-J.Jacobs left guard to GB 33 for 3 yards (92-M.Davenport).,11,GAIN,GB 70,2 & 4,Q3,23:58,M.Davenport,Josh Jacobs,GB
J.Jacobs,00-0035700,GB,DET,1,2025,2025_01_DET_GB,2245,3,3,1,67,1410,-1,0,0,1,0,NA,right,tackle,-2.14,0,D.Barnes,NA,NA,"(8:30) (No Huddle, Shotgun) 8-J.Jacobs right tackle to GB 32 for -1 yards (55-D.Barnes).",11,TFL,GB 67,3 & 1,Q3,23:30,D.Barnes,Josh Jacobs,GB
